Birdlife_Name,Jetz_Name
Anhinga anhinga,Anhinga_anhinga
Anhinga melanogaster,Anhinga_melanogaster
Anhinga novaehollandiae,Anhinga_novaehollandiae
Anhinga rufa,Anhinga_rufa
Anisognathus lunulatus,Anisognathus_igniventris
Anisognathus igniventris,Anisognathus_igniventris
Anisognathus lacrymosus,Anisognathus_lacrymosus
Anisognathus melanogenys,Anisognathus_melanogenys
Anisognathus notabilis,Anisognathus_notabilis
Anisognathus somptuosus,Anisognathus_somptuosus
Anisognathus flavinucha,Anisognathus_somptuosus
Anodorhynchus glaucus,Anodorhynchus_glaucus
Anodorhynchus hyacinthinus,Anodorhynchus_hyacinthinus
Anodorhynchus leari,Anodorhynchus_leari
Anomalospiza imberbis,Anomalospiza_imberbis
Anopetia gounellei,Anopetia_gounellei
Anorrhinus austeni,Anorrhinus_austeni
Anorrhinus galeritus,Anorrhinus_galeritus
Anorrhinus tickelli,Anorrhinus_tickelli
Anous minutus,Anous_minutus
Anous stolidus,Anous_stolidus
Anous tenuirostris,Anous_tenuirostris
Anser albifrons,Anser_albifrons
Anser anser,Anser_anser
Anser brachyrhynchus,Anser_brachyrhynchus
Anser cygnoid,Anser_cygnoides
Anser erythropus,Anser_erythropus
Anser fabalis,Anser_fabalis
Anser indicus,Anser_indicus
Anser fabalis,Anser_serrirostris
Anseranas semipalmata,Anseranas_semipalmata
Anthipes monileger,Anthipes_monileger
Anthipes solitaris,Anthipes_solitaris
Anthobaphes violacea,Anthobaphes_violacea
Anthocephala floriceps,Anthocephala_floriceps
Anthochaera carunculata,Anthochaera_carunculata
Anthochaera chrysoptera,Anthochaera_chrysoptera
Anthochaera lunulata,Anthochaera_lunulata
Anthochaera paradoxa,Anthochaera_paradoxa
Anthochaera phrygia,Anthochaera_phrygia
Anthornis melanocephala,Anthornis_melanocephala
Anthornis melanura,Anthornis_melanura
Anthoscopus sylviella,Anthoscopus_caroli
Anthoscopus caroli,Anthoscopus_caroli
Anthoscopus flavifrons,Anthoscopus_flavifrons
Anthoscopus minutus,Anthoscopus_minutus
Anthoscopus musculus,Anthoscopus_musculus
Anthoscopus parvulus,Anthoscopus_parvulus
Anthoscopus punctifrons,Anthoscopus_punctifrons
Anthracoceros albirostris,Anthracoceros_albirostris
Anthracoceros coronatus,Anthracoceros_coronatus
Anthracoceros malayanus,Anthracoceros_malayanus
Anthracoceros marchei,Anthracoceros_marchei
Anthracoceros montani,Anthracoceros_montani
Anthracothorax aurulentus,Anthracothorax_aurulentus
Anthracothorax dominicus,Anthracothorax_dominicus
Anthracothorax mango,Anthracothorax_mango
Anthracothorax nigricollis,Anthracothorax_nigricollis
Anthracothorax prevostii,Anthracothorax_prevostii
Anthracothorax veraguensis,Anthracothorax_veraguensis
Anthracothorax viridigula,Anthracothorax_viridigula
Anthracothorax viridis,Anthracothorax_viridis
Anthreptes anchietae,Anthreptes_anchietae
Anthreptes aurantius,Anthreptes_aurantium
Anthreptes gabonicus,Anthreptes_gabonicus
Anthreptes griseigularis,Anthreptes_griseigularis
Anthreptes longuemarei,Anthreptes_longuemarei
Anthreptes malacensis,Anthreptes_malacensis
Anthreptes neglectus,Anthreptes_neglectus
Anthreptes orientalis,Anthreptes_orientalis
Anthreptes tephrolaemus,Anthreptes_rectirostris
Anthreptes rectirostris,Anthreptes_rectirostris
Anthreptes reichenowi,Anthreptes_reichenowi
Anthreptes rhodolaemus,Anthreptes_rhodolaemus
Anthreptes rubritorques,Anthreptes_rubritorques
Anthreptes seimundi,Anthreptes_seimundi
Anthreptes simplex,Anthreptes_simplex
Anthropoides paradiseus,Anthropoides_paradiseus
Anthropoides virgo,Anthropoides_virgo
Anthus antarcticus,Anthus_antarcticus
Anthus novaeseelandiae,Anthus_australis
Anthus berthelotii,Anthus_berthelotii
Anthus bogotensis,Anthus_bogotensis
Anthus brachyurus,Anthus_brachyurus
Anthus caffer,Anthus_caffer
Anthus campestris,Anthus_campestris
Anthus cervinus,Anthus_cervinus
Anthus chacoensis,Anthus_chacoensis
Hemimacronyx chloris,Anthus_chloris
Anthus cinnamomeus,Anthus_cinnamomeus
Anthus correndera,Anthus_correndera
Anthus crenatus,Anthus_crenatus
Anthus furcatus,Anthus_furcatus
Anthus godlewskii,Anthus_godlewskii
Anthus gustavi,Anthus_gustavi
Anthus gutturalis,Anthus_gutturalis
Anthus hellmayri,Anthus_hellmayri
Anthus hodgsoni,Anthus_hodgsoni
Anthus hoeschi,Anthus_hoeschi
Anthus similis,Anthus_latistriatus
Anthus leucophrys,Anthus_leucophrys
Anthus lineiventris,Anthus_lineiventris
Anthus vaalensis,Anthus_longicaudatus
Anthus peruvianus,Anthus_lutescens
Anthus lutescens,Anthus_lutescens
Anthus melindae,Anthus_melindae
Anthus nattereri,Anthus_nattereri
Anthus nilghiriensis,Anthus_nilghiriensis
Anthus novaeseelandiae,Anthus_novaeseelandiae
Anthus nyassae,Anthus_nyassae
Anthus pallidiventris,Anthus_pallidiventris
Anthus petrosus,Anthus_petrosus
Anthus pratensis,Anthus_pratensis
Anthus cinnamomeus,Anthus_pseudosimilis
Anthus richardi,Anthus_richardi
Anthus roseatus,Anthus_roseatus
Anthus rubescens,Anthus_rubescens
Anthus rufulus,Anthus_rufulus
Anthus similis,Anthus_similis
Anthus sokokensis,Anthus_sokokensis
Anthus spinoletta,Anthus_spinoletta
Anthus spragueii,Anthus_spragueii
Anthus sylvanus,Anthus_sylvanus
Anthus trivialis,Anthus_trivialis
Anthus vaalensis,Anthus_vaalensis
Antilophia bokermanni,Antilophia_bokermanni
Antilophia galeata,Antilophia_galeata
Antrostomus arizonae,Antrostomus_arizonae
Anumbius annumbi,Anumbius_annumbi
Rufirallus castaneiceps,Anurolimnas_castaneiceps
Anurophasis monorthonyx,Anurophasis_monorthonyx
Apalharpactes mackloti,Apalharpactes_mackloti
Apalharpactes reinwardtii,Apalharpactes_reinwardtii
Apalis alticola,Apalis_alticola
Apalis argentea,Apalis_argentea
Apalis bamendae,Apalis_bamendae
Apalis binotata,Apalis_binotata
Apalis chapini,Apalis_chapini
Apalis chariessa,Apalis_chariessa
Apalis chirindensis,Apalis_chirindensis
Apalis cinerea,Apalis_cinerea
Apalis flavida,Apalis_flavida
Apalis flavocincta,Apalis_flavida
Apalis flavigularis,Apalis_flavigularis
Apalis fuscigularis,Apalis_fuscigularis
Apalis goslingi,Apalis_goslingi
Apalis jacksoni,Apalis_jacksoni
Apalis kaboboensis,Apalis_kaboboensis
Apalis karamojae,Apalis_karamojae
Apalis lynesi,Apalis_lynesi
Apalis melanocephala,Apalis_melanocephala
Apalis nigriceps,Apalis_nigriceps
Apalis personata,Apalis_personata
Apalis porphyrolaema,Apalis_porphyrolaema
Apalis ruddi,Apalis_ruddi
Apalis rufogularis,Apalis_rufogularis
Apalis sharpii,Apalis_sharpii
Apalis thoracica,Apalis_thoracica
Apaloderma aequatoriale,Apaloderma_aequatoriale
Apaloderma narina,Apaloderma_narina
Apaloderma vittatum,Apaloderma_vittatum
Apalopteron familiare,Apalopteron_familiare
Aphanapteryx bonasia,Aphanapteryx_bonasia
Aphanotriccus audax,Aphanotriccus_audax
Aphanotriccus capitalis,Aphanotriccus_capitalis
Aphantochroa cirrochloris,Aphantochroa_cirrochloris
Aphelocephala leucopsis,Aphelocephala_leucopsis
Aphelocephala nigricincta,Aphelocephala_nigricincta
Aphelocephala pectoralis,Aphelocephala_pectoralis
Aphelocoma californica,Aphelocoma_californica
Aphelocoma coerulescens,Aphelocoma_coerulescens
Aphelocoma californica,Aphelocoma_insularis
Aphelocoma ultramarina,Aphelocoma_ultramarina
Aphelocoma unicolor,Aphelocoma_unicolor
Aphelocoma wollweberi,Aphelocoma_wollweberi
Aphrastura masafucrae,Aphrastura_masafuerae
Aphrastura spinicauda,Aphrastura_spinicauda
Calidris virgata,Aphriza_virgata
Aphrodroma brevirostris,Aphrodroma_brevirostris
Aplonis atrifusca,Aplonis_atrifusca
Aplonis brunneicapillus,Aplonis_brunneicapillus
Aplonis cantoroides,Aplonis_cantoroides
Aplonis cinerascens,Aplonis_cinerascens
Aplonis metallica,Aplonis_circumscripta
Aplonis corvina,Aplonis_corvina
Aplonis crassa,Aplonis_crassa
Aplonis dichroa,Aplonis_dichroa
Aplonis feadensis,Aplonis_feadensis
Aplonis fusca,Aplonis_fusca
Aplonis grandis,Aplonis_grandis
Aplonis insularis,Aplonis_insularis
Aplonis magna,Aplonis_magna
Aplonis mavornata,Aplonis_mavornata
Aplonis metallica,Aplonis_metallica
Aplonis minor,Aplonis_minor
Aplonis mysolensis,Aplonis_mysolensis
Aplonis mystacea,Aplonis_mystacea
Aplonis opaca,Aplonis_opaca
Aplonis panayensis,Aplonis_panayensis
Aplonis pelzelni,Aplonis_pelzelni
Aplonis santovestris,Aplonis_santovestris
Aplonis striata,Aplonis_striata
Aplonis tabuensis,Aplonis_tabuensis
Aplonis zelandica,Aplonis_zelandica
Aprosmictus erythropterus,Aprosmictus_erythropterus
Aprosmictus jonquillaceus,Aprosmictus_jonquillaceus
Aptenodytes forsteri,Aptenodytes_forsteri
Aptenodytes patagonicus,Aptenodytes_patagonicus
Apteryx australis,Apteryx_australis
Apteryx haastii,Apteryx_haastii
Apteryx mantelli,Apteryx_mantelli
Apteryx owenii,Apteryx_owenii
Apteryx rowi,Apteryx_rowi
Apus acuticauda,Apus_acuticauda
Apus affinis,Apus_affinis
Apus alexandri,Apus_alexandri
Apus apus,Apus_apus
Apus balstoni,Apus_balstoni
Apus barbatus,Apus_barbatus
Apus batesi,Apus_batesi
Apus berliozi,Apus_berliozi
Apus bradfieldi,Apus_bradfieldi
Apus caffer,Apus_caffer
Apus horus,Apus_horus
Apus niansae,Apus_niansae
Apus nipalensis,Apus_nipalensis
Apus pacificus,Apus_pacificus
Apus pallidus,Apus_pallidus
Apus sladeniae,Apus_sladeniae
Apus horus,Apus_toulsoni
Apus unicolor,Apus_unicolor
Aquila adalberti,Aquila_adalberti
Aquila africana,Aquila_africana
Aquila audax,Aquila_audax
Aquila chrysaetos,Aquila_chrysaetos
Clanga clanga,Aquila_clanga
Aquila fasciata,Aquila_fasciatus
Aquila gurneyi,Aquila_gurneyi
Clanga hastata,Aquila_hastata
Aquila heliaca,Aquila_heliaca
Aquila nipalensis,Aquila_nipalensis
Clanga pomarina,Aquila_pomarina
Aquila rapax,Aquila_rapax
Aquila verreauxii,Aquila_verreauxii
Ara ambiguus,Ara_ambiguus
Ara ararauna,Ara_ararauna
Ara chloropterus,Ara_chloropterus
Ara glaucogularis,Ara_glaucogularis
Ara macao,Ara_macao
Ara militaris,Ara_militaris
Ara rubrogenys,Ara_rubrogenys
Ara severus,Ara_severus
Ara tricolor,Ara_tricolor
Arachnothera affinis,Arachnothera_affinis
Arachnothera chrysogenys,Arachnothera_chrysogenys
Arachnothera clarae,Arachnothera_clarae
Arachnothera crassirostris,Arachnothera_crassirostris
Arachnothera affinis,Arachnothera_everetti
Arachnothera flavigaster,Arachnothera_flavigaster
Arachnothera juliae,Arachnothera_juliae
Arachnothera dilutior,Arachnothera_longirostra
Arachnothera longirostra,Arachnothera_longirostra
Arachnothera flammifera,Arachnothera_longirostra
Arachnothera magna,Arachnothera_magna
Arachnothera modesta,Arachnothera_modesta
Arachnothera robusta,Arachnothera_robusta
Aramides axillaris,Aramides_axillaris
Aramides cajaneus,Aramides_cajanea
Aramides calopterus,Aramides_calopterus
Aramides mangle,Aramides_mangle
Aramides saracura,Aramides_saracura
Aramides wolfi,Aramides_wolfi
Aramides ypecaha,Aramides_ypecaha
Aramidopsis plateni,Aramidopsis_plateni
Aramus guarauna,Aramus_guarauna
Psittacara acuticaudatus,Aratinga_acuticaudata
Psittacara mitratus,Aratinga_alticola
Eupsittula aurea,Aratinga_aurea
Aratinga auricapillus,Aratinga_auricapillus
Psittacara holochlorus,Aratinga_brevipes
Eupsittula cactorum,Aratinga_cactorum
Eupsittula canicularis,Aratinga_canicularis
Psittacara chloropterus,Aratinga_chloroptera
Psittacara erythrogenys,Aratinga_erythrogenys
Psittacara euops,Aratinga_euops
Psittacara finschi,Aratinga_finschi
Psittacara mitratus,Aratinga_hockingi
Psittacara holochlorus,Aratinga_holochlora
Aratinga jandaya,Aratinga_jandaya
Psittacara leucophthalmus,Aratinga_leucophthalma
Psittacara mitratus,Aratinga_mitrata
Eupsittula nana,Aratinga_nana
Eupsittula pertinax,Aratinga_pertinax
Aratinga maculata,Aratinga_pintoi
Psittacara rubritorquis,Aratinga_rubritorquis
Aratinga solstitialis,Aratinga_solstitialis
Psittacara mitratus,Aratinga_strenua
Psittacara wagleri,Aratinga_wagleri
Aratinga weddellii,Aratinga_weddellii
Arborophila ardens,Arborophila_ardens
Arborophila atrogularis,Arborophila_atrogularis
Arborophila brunneopectus,Arborophila_brunneopectus
Arborophila cambodiana,Arborophila_cambodiana
Arborophila campbelli,Arborophila_campbelli
Arborophila charltonii,Arborophila_charltonii
Arborophila chloropus,Arborophila_chloropus
Arborophila crudigularis,Arborophila_crudigularis
Arborophila davidi,Arborophila_davidi
Arborophila cambodiana,Arborophila_diversa
Arborophila gingica,Arborophila_gingica
Arborophila graydoni,Arborophila_graydoni
Arborophila hyperythra,Arborophila_hyperythra
Arborophila javanica,Arborophila_javanica
Arborophila mandellii,Arborophila_mandellii
Arborophila orientalis,Arborophila_orientalis
Arborophila rolli,Arborophila_rolli
Arborophila rubrirostris,Arborophila_rubrirostris
Arborophila rufipectus,Arborophila_rufipectus
Arborophila rufogularis,Arborophila_rufogularis
Arborophila sumatrana,Arborophila_sumatrana
Arborophila tonkinensis,Arborophila_tonkinensis
Arborophila torqueola,Arborophila_torqueola
Arcanator orostruthus,Arcanator_orostruthus
Archboldia papuensis,Archboldia_papuensis
Archilochus alexandri,Archilochus_alexandri
Archilochus colubris,Archilochus_colubris
Ardea alba,Ardea_alba
Ardea brachyrhyncha,Ardea_brachyrhyncha
Ardea cinerea,Ardea_cinerea
Ardea cocoi,Ardea_cocoi
Ardea goliath,Ardea_goliath
Ardea herodias,Ardea_herodias
Ardea humbloti,Ardea_humbloti
Ardea insignis,Ardea_insignis
Ardea melanocephala,Ardea_melanocephala
Ardea alba,Ardea_modesta
Ardea pacifica,Ardea_pacifica
Ardea plumifera,Ardea_plumifera
Ardea purpurea,Ardea_purpurea
Ardea sumatrana,Ardea_sumatrana
Ardeola bacchus,Ardeola_bacchus
Ardeola grayii,Ardeola_grayii
Ardeola idae,Ardeola_idae
Ardeola ralloides,Ardeola_ralloides
Ardeola rufiventris,Ardeola_rufiventris
Ardeola speciosa,Ardeola_speciosa
Ardeotis arabs,Ardeotis_arabs
Ardeotis australis,Ardeotis_australis
Ardeotis kori,Ardeotis_kori
Ardeotis nigriceps,Ardeotis_nigriceps
Arenaria interpres,Arenaria_interpres
Arenaria melanocephala,Arenaria_melanocephala
Argusianus argus,Argusianus_argus
Arremon abeillei,Arremon_abeillei
Arremon nigriceps,Arremon_abeillei
Arremon atricapillus,Arremon_atricapillus
Arremon aurantiirostris,Arremon_aurantiirostris
Arremon brunneinucha,Arremon_brunneinucha
Arremon castaneiceps,Arremon_castaneiceps
Arremon crassirostris,Arremon_crassirostris
Arremon flavirostris,Arremon_flavirostris
Arremon franciscanus,Arremon_franciscanus
Arremon schlegeli,Arremon_schlegeli
Arremon semitorquatus,Arremon_semitorquatus
Arremon taciturnus,Arremon_taciturnus
Arremon axillaris,Arremon_taciturnus
Arremon phygas,Arremon_torquatus
Arremon perijanus,Arremon_torquatus
Arremon phaeopleurus,Arremon_torquatus
Arremon assimilis,Arremon_torquatus
Arremon basilicus,Arremon_torquatus
Arremon torquatus,Arremon_torquatus
Arremon costaricensis,Arremon_torquatus
Arremon virenticeps,Arremon_virenticeps
Arremonops chloronotus,Arremonops_chloronotus
Arremonops conirostris,Arremonops_conirostris
Arremonops rufivirgatus,Arremonops_rufivirgatus
Arremonops tocuyensis,Arremonops_tocuyensis
Arses insularis,Arses_insularis
Arses kaupi,Arses_kaupi
Arses lorealis,Arses_lorealis
Arses telescopthalmus,Arses_telescopthalmus
Artamella viridis,Artamella_viridis
Artamus cinereus,Artamus_cinereus
Artamus cyanopterus,Artamus_cyanopterus
Artamus fuscus,Artamus_fuscus
Artamus insignis,Artamus_insignis
Artamus leucoryn,Artamus_leucorynchus
Artamus maximus,Artamus_maximus
Artamus mentalis,Artamus_mentalis
Artamus minor,Artamus_minor
Artamus monachus,Artamus_monachus
Artamus personatus,Artamus_personatus
Artamus superciliosus,Artamus_superciliosus
Artisornis metopias,Artisornis_metopias
Artisornis sousae,Artisornis_moreaui
Artisornis moreaui,Artisornis_moreaui
Arundinicola leucocephala,Arundinicola_leucocephala
Asarcornis scutulata,Asarcornis_scutulata
Ashbyia lovensis,Ashbyia_lovensis
Asio abyssinicus,Asio_abyssinicus
Asio capensis,Asio_capensis
Asio flammeus,Asio_flammeus
Asio madagascariensis,Asio_madagascariensis
Asio otus,Asio_otus
Asio stygius,Asio_stygius
Aspatha gularis,Aspatha_gularis
Asthenes anthoides,Asthenes_anthoides
Asthenes arequipae,Asthenes_arequipae
Asthenes baeri,Asthenes_baeri
Asthenes berlepschi,Asthenes_berlepschi
Pseudasthenes cactorum,Asthenes_cactorum
Asthenes dorbignyi,Asthenes_dorbignyi
Asthenes usheri,Asthenes_dorbignyi
Asthenes flammulata,Asthenes_flammulata
Asthenes heterura,Asthenes_heterura
Asthenes huancavelicae,Asthenes_huancavelicae
Asthenes hudsoni,Asthenes_hudsoni
Pseudasthenes humicola,Asthenes_humicola
Asthenes humilis,Asthenes_humilis
Asthenes luizae,Asthenes_luizae
Asthenes maculicauda,Asthenes_maculicauda
Asthenes modesta,Asthenes_modesta
Asthenes ottonis,Asthenes_ottonis
Pseudasthenes patagonica,Asthenes_patagonica
Asthenes pudibunda,Asthenes_pudibunda
Asthenes pyrrholeuca,Asthenes_pyrrholeuca
Asthenes wyatti,Asthenes_sclateri
Pseudasthenes steinbachi,Asthenes_steinbachi
Asthenes urubambensis,Asthenes_urubambensis
Asthenes virgata,Asthenes_virgata
Asthenes wyatti,Asthenes_wyatti
Astrapia mayeri,Astrapia_mayeri
Astrapia nigra,Astrapia_nigra
Astrapia rothschildi,Astrapia_rothschildi
Astrapia splendidissima,Astrapia_splendidissima
Astrapia stephaniae,Astrapia_stephaniae
Atalotriccus pilaris,Atalotriccus_pilaris
Atelornis crossleyi,Atelornis_crossleyi
Atelornis pittoides,Atelornis_pittoides
Athene brama,Athene_brama
Athene cunicularia,Athene_cunicularia
Athene noctua,Athene_noctua
Atlantisia podarces,Atlantisia_podarces
Atlantisia rogersi,Atlantisia_rogersi
Atlapetes albiceps,Atlapetes_albiceps
Atlapetes albinucha,Atlapetes_albinucha
Atlapetes albofrenatus,Atlapetes_albofrenatus
Atlapetes meridae,Atlapetes_albofrenatus
Atlapetes blancae,Atlapetes_blancae
Atlapetes canigenis,Atlapetes_canigenis
Atlapetes citrinellus,Atlapetes_citrinellus
Atlapetes crassus,Atlapetes_crassus
Atlapetes flaviceps,Atlapetes_flaviceps
Atlapetes forbesi,Atlapetes_forbesi
Atlapetes fulviceps,Atlapetes_fulviceps
Atlapetes fuscoolivaceus,Atlapetes_fuscoolivaceus
Atlapetes latinuchus,Atlapetes_latinuchus
Atlapetes nigrifrons,Atlapetes_latinuchus
Atlapetes leucopis,Atlapetes_leucopis
Atlapetes paynteri,Atlapetes_leucopterus
Atlapetes leucopterus,Atlapetes_leucopterus
Atlapetes melanocephalus,Atlapetes_melanocephalus
Atlapetes melanolaemus,Atlapetes_melanolaemus
Atlapetes melanopsis,Atlapetes_melanopsis
Atlapetes nationi,Atlapetes_nationi
Atlapetes pallidiceps,Atlapetes_pallidiceps
Atlapetes pallidinucha,Atlapetes_pallidinucha
Atlapetes personatus,Atlapetes_personatus
Atlapetes pileatus,Atlapetes_pileatus
Atlapetes rufigenis,Atlapetes_rufigenis
Atlapetes rufinucha,Atlapetes_rufinucha
Atlapetes schistaceus,Atlapetes_schistaceus
Atlapetes taczanowskii,Atlapetes_schistaceus
Atlapetes seebohmi,Atlapetes_seebohmi
Atlapetes semirufus,Atlapetes_semirufus
Atlapetes terborghi,Atlapetes_terborghi
Atlapetes tricolor,Atlapetes_tricolor
Atrichornis clamosus,Atrichornis_clamosus
Atrichornis rufescens,Atrichornis_rufescens
Attagis gayi,Attagis_gayi
Attagis malouinus,Attagis_malouinus
Atthis ellioti,Atthis_ellioti
Atthis heloisa,Atthis_heloisa
Atticora fasciata,Atticora_fasciata
Pygochelidon melanoleuca,Atticora_melanoleuca
Attila bolivianus,Attila_bolivianus
Attila cinnamomeus,Attila_cinnamomeus
Attila citriniventris,Attila_citriniventris
Attila phoenicurus,Attila_phoenicurus
Attila rufus,Attila_rufus
Attila spadiceus,Attila_spadiceus
Attila torridus,Attila_torridus
Augastes lumachella,Augastes_lumachella
