"Jetz_Name","Body_mass","Latitude_mean","Beak"
"Falco_jugger",755,24.08,26.7754396365751
"Falco_longipennis",249.81,-25.76,19.9718868944366
"Falco_mexicanus",713.07,39.37,31.6281031358596
"Falco_moluccensis",220,-4.93,23.6637706662528
"Falco_naumanni",152.06,42.6,19.8926953654699
"Falco_newtoni",123.38,-18.94,18.5862613024693
"Falco_novaeseelandiae",418.6,-42.1,27.5390589319151
"Falco_peregrinus",759.95,25.84,30.6337834552629
"Falco_punctatus",167.41,-20.06,19.5698712287303
"Falco_rufigularis",163.64,-4.35,20.0364284193609
"Falco_rupicoloides",261,-16.39,22.4839828675911
"Falco_rusticolus",1431.72,67.63,36.0410203428809
"Falco_severus",200.64,10.18,24.1074416576829
"Falco_sparverius",114.61,18.19,17.1220328817168
"Falco_subbuteo",208.17,47.32,18.2723742873501
"Falco_subniger",776.04,-25.16,27.8014257435687
"Falco_tinnunculus",183.21,31.89,20.6931497648215
"Falco_vespertinus",151.49,54,16.6891341428384
"Falco_zoniventris",174,-19.01,20.3037508294452
"Falculea_palliata",111,-18.7,66.7137481025721
"Falcunculus_frontatus",27.94,-30.08,19.3077487509752
"Ferminia_cerverai",26,22.49,17.1420393192675
"Ficedula_albicilla",10.8,NA,12.2993852525763
"Ficedula_albicollis",12.69,48.42,12.2651775058825
"Ficedula_basilanica",13.54,8.47,13.5483478353824
"Ficedula_bonthaina",11.69,-4.92,10.4361100652255
"Ficedula_buruensis",16.43,-3.46,14.8807426185557
"Ficedula_crypta",11.5,10.14,13.3743615935091
"Ficedula_disposita",11.46,NA,12.1797931921668
"Ficedula_dumetoria",9.4,-0.29,13.2055054314474
"Ficedula_narcissina",13.1,42.24,NA
"Ficedula_hodgsonii",10,27.86,10.5261805828232
"Ficedula_harterti",13.06,-9.8,15.3562520564068
"Ficedula_henrici",17.68,-7.2,13.4142164424062
"Muscicapella_hodgsoni",11,12.16,10.6231753547583
"Ficedula_hyperythra",8.2,12.38,13.8866169259099
"Ficedula_hypoleuca",13.79,54.66,13.0811371541861
"Ficedula_mugimaki",11.7,51.65,12.0356608366445
"Ficedula_nigrorufa",9.36,10.83,11.1713403752074
"Ficedula_parva",10.8,56.41,12.6608100216875
"Ficedula_platenae",12.06,9.8,14.2615040785633
"Muscicapa_ruficauda",13.3,33.28,13.7122540665977
"Ficedula_rufigula",11.6,-1.7,14.4478403240442
"Ficedula_sapphira",7.8,26.17,11.9470767563209
"Ficedula_semitorquata",14.4,40.04,12.2688800919224
"Ficedula_strophiata",12.84,27.56,12.7729387341216
"Ficedula_subrubra",10.4,34.27,12.069699355321
"Ficedula_superciliaris",8,27.99,12.0389152480289
"Ficedula_timorensis",9,-9.08,13.5354131941684
"Ficedula_tricolor",8.26,27.46,11.4056233431213
"Ficedula_westermanni",7.8,13.23,11.4094529899937
"Ficedula_zanthopygia",12.11,39.49,13.4904967794567
"Florisuga_fusca",8.1,-24.54,25.4348282298766
"Florisuga_mellivora",7.4,-1.2,21.2376087452848
"Fluvicola_albiventer",11.6,-14.17,16.5556591768228
"Fluvicola_nengeta",21,-11.16,17.8025865693297
"Fluvicola_pica",12.3,6.65,16.7706019983348
"Formicarius_analis",62.19,-1.16,22.2179244320374
"Formicarius_colma",47,-5.82,21.1509263863228
"Formicarius_moniliger",61.89,NA,22.3144532183632
"Formicarius_nigricapillus",56.2,4.05,24.8707708498333
"Formicarius_rufifrons",55.5,-11.63,20.5468040750867
"Formicarius_rufipectus",74.4,-1.79,26.3741997809615
"Stymphalornis_acutirostris",10,NA,15.249974068716
"Formicivora_erythronotos",10.3,-22.79,13.4370765573811
"Formicivora_grisea",10.36,-3.48,15.1396962380479
"Formicivora_iheringi",8.2,-13.77,12.7025562264957
"Formicivora_intermedia",10,NA,16.2348626705818
"Formicivora_melanogaster",10.5,-13.9,13.9213909422348
"Formicivora_rufa",10.8,-15.2,16.5850135452114
"Formicivora_serrana",11.4,-20.25,14.6501682346726
"Forpus_coelestis",26.14,-3.78,17.0813159852177
"Forpus_conspicillatus",26.4,5.89,13.7320967170314
"Forpus_cyanopygius",33.5,23.63,14.4905838418752
"Forpus_modestus",27.2,-4.29,13.8209111173938
"Forpus_passerinus",23,5.45,16.1788040669878
"Forpus_xanthopterygius",31,-12.85,16.1498589312658
"Forpus_xanthops",26.71,-7.2,16.7257667483333
"Foudia_eminentissima",24.51,-12.25,17.2785649080761
"Foudia_flavicans",15.34,-19.66,15.5832713580448
"Foudia_madagascariensis",16.59,-19.04,14.0686196681166
"Foudia_omissa",18.9,-18.84,15.4661583499983
"Foudia_rubra",17.7,-20.06,16.654616581928
"Foudia_sechellarum",17.1,-4.67,17.2985785823893
"Foulehaio_carunculatus",37,-17.38,27.6428073450457
"Francolinus_francolinus",452.07,29.01,28.5121128213964
"Francolinus_gularis",509.99,25.53,24.5228345136624
"Francolinus_pictus",286.84,19.28,22.3978171290495
"Francolinus_pintadeanus",310,19.73,27.2244023986254
"Francolinus_pondicerianus",249.94,22.22,24.2713137499522
"Muscicapa_caerulescens",17.6,-8.06,14.3563663401064
"Fraseria_cinerascens",23.1,2.61,16.0313301665243
"Myioparus_griseigularis",12.6,-0.09,13.3043759758919
"Muscicapa_lendu",17.68,-2.11,12.441508788988
"Fraseria_ocreata",35.5,0.62,19.9201000296045
"Muscicapa_olivascens",15.41,1.1,13.2857770621777
"Myioparus_plumbeus",12.8,-2.83,12.9396410894619
"Muscicapa_tessmanni",14.49,3.68,14.8385706030764
"Fratercula_arctica",593.01,65.21,50.7476932141613
"Fratercula_cirrhata",774.37,55.38,55.8942551873997
"Fratercula_corniculata",536.14,55.99,50.6149657608103
"Frederickena_unduligera",83,-5.06,28.4868679000065
"Frederickena_viridis",76,2.8,27.7761960459058
"Fregata_andrewsi",1473.09,-10.26,125.2275907367
"Fregata_aquila",1620,-7.97,97.6881769435592
"Fregata_ariel",804.32,-11.45,91.5985917870165
"Fregata_magnificens",1490.52,9.43,122.164010468664
"Fregata_minor",1274.67,-6.1,117.120530981105
"Fregetta_grallaria",50.58,-36.49,19.0942311790567
"Oceanites_maorianus",30.41,NA,17.1698265426792
"Fregetta_tropica",52,-53.91,20.4214352565296
"Fringilla_coelebs",23.81,49.78,14.4885001706947
"Fringilla_montifringilla",23.19,59.95,13.9780005993061
"Fringilla_teydea",30.3,28.2,NA
"Fulica_alai",426.1,20.84,28.9138846039306
"Fulica_americana",636.74,39.73,37.6922213062599
"Fulica_ardesiaca",987.99,-15.52,41.3841831064895
"Fulica_armillata",1040,-37.91,37.8619992740676
"Fulica_atra",717.12,32.17,38.0105118356997
"Fulica_cornuta",2110.36,-23.77,53.1896463625094
"Fulica_cristata",826,-14.61,42.5217393558659
"Fulica_gigantea",2442.74,-16.94,51.3605583527125
"Fulica_leucoptera",656,-33.67,33.8217379171606
"Fulica_rufifrons",644,-33.71,37.3642946070991
"Fulmarus_glacialis",611.94,62.94,41.7071219833754
"Fulmarus_glacialoides",793.42,-63.07,45.5265747984685
"Alcippe_cinereiceps",10,27.74,10.3910873374213
"Alcippe_danisi",13.16,NA,11.5551258277614
"Alcippe_formosana",10,NA,10.3722077545691
"Alcippe_ludlowi",10.5,28.5,10.5877007402014
"Alcippe_manipurensis",10,NA,9.69943823442608
"Alcippe_ruficapilla",13.16,28.36,8.9785115616074
"Alcippe_striaticollis",13.16,30.58,10.9631224269848
"Alcippe_vinipectus",11.95,27.79,10.6089346325025
"Furnarius_cinnamomeus",41.21,NA,26.8589074643608
"Furnarius_cristatus",25.5,-26.54,16.6673383783083
"Furnarius_figulus",28,-10.17,19.0087012858242
"Furnarius_leucopus",54.8,-7.72,23.8840140180442
"Furnarius_longirostris",49,NA,25.8586347947828
"Furnarius_minor",25.82,-3.63,18.8019200883508
"Furnarius_rufus",46.42,-22.6,22.9965594291035
"Furnarius_torridus",52.3,-4.37,22.9407327777946
"Caprimulgus_enarratus",52.8,-19.57,17.5767994076945
"Galbalcyrhynchus_leucotis",46.9,-2.26,53.8527329756413
"Galbalcyrhynchus_purusianus",50,-8.96,54.2875287393108
"Galbula_albirostris",22.1,-0.01,38.1591528441757
"Galbula_chalcothorax",23.91,-4.56,38.5470875308383
"Galbula_cyanescens",25.3,-7.93,50.2589243723732
"Galbula_cyanicollis",23.23,-6.63,44.3295779905878
"Galbula_dea",27.4,-3.78,57.6884418497514
"Galbula_galbula",23,2.45,44.2538859377615
"Galbula_leucogastra",15.9,-3.36,39.3004183997754
"Galbula_pastazae",31.8,-1.89,47.4387919556962
"Galbula_ruficauda",26.5,-6.51,54.1077328769461
"Galbula_tombacea",23.18,-1.3,47.097744379377
"Galerida_cristata",42.68,34.27,19.5891648451611
"Galerida_deva",19.89,22.4,13.0399860560615
"Galerida_magnirostris",41.6,-30.59,18.6472316532582
"Galerida_malabarica",37.5,21.69,16.0670139539838
"Galerida_modesta",20.2,8.99,13.1974024299029
"Galerida_theklae",38.17,34.42,17.1187154434196
"Gallicolumba_crinigera",192.15,8.59,19.8220941689331
"Gallicolumba_keayi",186,10.44,21.7387306830846
"Gallicolumba_luzonica",196,15.56,20.8436661608983
"Gallicolumba_menagei",196,5.18,23.451483680075
"Gallicolumba_platenae",196,12.97,19.5423407329712
"Gallicolumba_rufigula",130,-6.96,19.2142522856593
"Gallicolumba_tristigmata",275,-1.72,22.2040911955759
"Gallicrex_cinerea",390.39,22.84,42.6770951958221
"Gallinago_andina",109.44,-16.64,57.6397032681014
"Gallinago_gallinago",112.94,56.19,66.7439512519557
"Gallinago_hardwickii",151.31,40.16,72.8879832205549
"Gallinago_imperialis",163.84,-7.27,84.4247483803425
"Gallinago_jamesoni",166,-4.16,83.7085548387319
"Gallinago_macrodactyla",216,-19.19,102.126865417967
"Gallinago_media",169.96,58.01,65.4035584573409
"Gallinago_megala",121,52.99,67.9497023844328
"Gallinago_nemoricola",167.67,29.49,71.7078912128694
"Gallinago_nigripennis",112,-18.52,82.8958657861799
"Gallinago_nobilis",192.44,2.07,98.3642773159798
"Gallinago_paraguaiae",109.44,-15.34,68.5292075500879
"Gallinago_solitaria",140.11,42.92,75.9561562436633
"Gallinago_stenura",113,61.05,65.9256069812179
"Gallinago_stricklandii",252,-48.39,91.0683995910324
"Gallinago_undulata",312.42,-10.43,107.975585745415
"Gallinula_chloropus",339.63,19.51,34.1454519680329
"Gallinula_nesiotis",512.99,-39.42,36.3714328760281
"Gallinula_tenebrosa",530.1,-20.74,36.2252052034158
"Gallirallus_australis",875.72,-41.42,46.5962438975966
"Gallirallus_calayanensis",244,NA,32.6330440567341
"Ruwenzorornis_johnstoni",240,-1.74,27.9117680182662
"Tauraco_porphyreolophus",259,-14.26,24.8053960643279
"Galloperdix_bicalcarata",290.93,7.2,22.9829603006765
"Galloperdix_lunulata",254.39,17.94,20.8501695651561
"Galloperdix_spadicea",359.07,22.7,20.5304800750148
"Gallus_gallus",751.72,13.7,30.8331697059122
"Gallus_lafayetii",766.25,7.71,34.113804840574
"Gallus_sonneratii",840.82,17.9,36.8831366356555
"Gallus_varius",839.29,-7.68,28.9454103166796
"Gampsonyx_swainsonii",92.9,-7.68,16.6218342849582
"Gampsorhynchus_rufulus",37,17.81,21.4311712347195
"Gampsorhynchus_torquatus",37,NA,22.7481325168144
"Pomatostomus_isidorei",70,-6.79,30.4002858452778
"Garrodia_nereis",38.2,-49.04,16.7704581878912
"Garrulax_albogularis",97.55,29.35,25.4729091893377
"Garrulax_annamensis",78.8,NA,25.9939630474895
"Garrulax_berthemyi",71.97,NA,24.3541394662354
"Garrulax_bicolor",123.44,NA,28.0022152842283
"Garrulax_bieti",78.64,27.03,27.3057147259824
"Garrulax_caerulatus",85.67,26.8,26.9630190822296
"Garrulax_calvus",78.64,4.49,26.7335201262496
"Garrulax_canorus",62.78,26.72,24.1731967978684
"Garrulax_castanotis",78.64,NA,26.3570841399208
"Garrulax_chinensis",78.64,19.24,26.1841274016071
"Garrulax_cineraceus",48.95,28.21,19.8400139522403
"Garrulax_cinereifrons",70,7.05,27.1196469261292
"Garrulax_courtoisi",56,NA,23.2395529351197
"Garrulax_davidi",56.2,38.25,25.1988823030517
"Garrulax_delesserti",92,13.08,29.4764451952651
"Garrulax_ferrarius",78.64,NA,26.9190024621785
"Garrulax_galbanus",56,24.43,22.451430859888
"Garrulax_gularis",92,23.09,29.0857340671308
"Garrulax_konkakinhensis",76.7,NA,21.8116015614942
"Babax_koslowi",39,31.67,32.0644994605798
"Babax_lanceolatus",32,26.66,28.1564419571627
"Garrulax_leucolophus",123.44,17.22,28.8385656745937
"Garrulax_lugubris",78.64,1.17,29.523644814495
"Garrulax_lunulatus",78.64,31.47,29.2884036047384
"Garrulax_maesi",78.64,24.21,27.8626085418276
"Garrulax_maximus",78.64,31.59,30.5718755260576
"Garrulax_merulinus",78.8,22.41,26.6520322031341
"Garrulax_milleti",78.64,12.29,27.845007551685
"Garrulax_mitratus",62,2.02,22.1394875904638
"Garrulax_monileger",83.7,21.27,28.0819674608614
"Garrulax_nuchalis",78,25.81,24.3039975260627
"Garrulax_ocellatus",114,29.39,29.7475450379122
"Garrulax_palliatus",78.64,1.47,25.9487886309251
"Garrulax_pectoralis",145.12,25.3,31.9919998915719
"Garrulax_perspicillatus",117.84,27.47,28.2655283131711
"Garrulax_poecilorhynchus",71.97,27.23,26.1863242820054
"Garrulax_ruficeps",97.55,NA,24.6831428573932
"Garrulax_ruficollis",66.18,25.52,23.4115982261784
"Garrulax_rufifrons",78.64,-7.2,26.7516096303239
"Garrulax_rufogularis",62.8,26.97,23.2457473385187
"Garrulax_sannio",67.79,26.87,23.5393039542697
"Garrulax_strepitans",78.64,17.83,28.2665801887531
"Garrulax_sukatschewi",67.79,34.83,22.1242079343647
"Garrulax_taewanus",62.78,NA,23.2281587870996
"Garrulax_vassali",78.64,15.36,24.5548437203784
"Babax_waddelli",46,29.64,35.0529437944293
"Garrulus_glandarius",159.46,45.59,NA
"Garrulus_lanceolatus",97.7,32.5,27.2845441493113
"Garrulus_lidthi",129.35,27.31,36.5351104130968
"Gavia_adamsii",4944.34,69.23,104.673927549727
"Gavia_arctica",2251.1,61.04,70.9370611373335
"Gavia_immer",4956.81,56.64,96.8639855738971
"Gavia_pacifica",2251.1,65.24,71.7450262253322
"Gavia_stellata",1486,62.45,63.0431105359532
"Lichenostomus_fasciogularis",26.79,-24.52,22.1775977638084
"Lichenostomus_versicolor",36.65,-11.67,25.0541343846992
"Lichenostomus_virescens",23.33,-25.63,20.924568230845
"Gecinulus_grantia",76.02,13.46,25.1603924717717
"Gecinulus_viridis",69.2,19.78,24.1558170602415
"Sterna_nilotica",218.25,12.74,50.1526654467452
"Poecilodryas_placens",25.45,-7.04,17.5832964594476
"Brachypteracias_squamiger",155,-18.49,35.0378855616171
"Upucerthia_serrana",48.7,-9.83,29.8797604243046
"Geococcyx_californianus",376,30.73,57.6870581943132
"Geococcyx_velox",179.89,18.66,42.3940237309057
"Geocolaptes_olivaceus",120,-29.85,35.1563985956702
"Geoffroyus_geoffroyi",164,-5.82,23.6757067059577
"Geoffroyus_heteroclitus",170,-6.84,21.2891066222321
"Geoffroyus_simplex",161,-6.89,24.2914829762653
"Zoothera_camaronensis",44,2.87,19.2435801856183
"Zoothera_cinerea",63,15.44,22.3113715165295
"Zoothera_citrina",53.3,16.6,21.4579337832313
"Zoothera_crossleyi",72,3.72,22.6761945010666
"Zoothera_dohertyi",81.91,-8.85,19.4536350235567
"Zoothera_dumasi",49.49,-3.46,21.5432604711037
"Zoothera_erythronota",56.32,-1.7,20.2010838107345
"Zoothera_gurneyi",57.85,-13.82,22.5534023303212
"Zoothera_guttata",57.5,-19.62,24.2155384631269
"Zoothera_interpres",81.91,0.02,18.4855731637334
"Zoothera_joiceyi",49.49,NA,19.508937021764
"Zoothera_leucolaema",81.91,NA,20.5754056728445
"Zoothera_mendeni",56.32,NA,22.3417061427142
"Zoothera_oberlaenderi",43.4,-0.32,20.1043521592859
"Zoothera_peronii",81.91,-8.55,22.3859684312274
"Zoothera_piaggiae",51.1,3.37,22.6922645298541
"Zoothera_princei",65.4,4.69,20.8049335107673
"Zoothera_schistacea",81.91,-7.58,21.9998350717127
"Zoothera_sibirica",75.5,53.77,22.7587140642032
"Zoothera_spiloptera",70,7.71,22.8502253848072
"Zoothera_wardii",58.6,28.79,25.0701573270224
"Geomalia_heinrichi",73.21,-1.19,28.5264548361301
"Geopelia_cuneata",31.6,-23.72,12.4741631428748
"Geopelia_humeralis",128.42,-20.32,19.4881465305984
"Geopelia_maugeus",63.03,-8.45,15.3265582986269
"Geopelia_placida",47.8,-24,13.0881595603842
"Geopelia_striata",56.6,-0.2,17.1460328619927
"Geophaps_plumifera",94.33,-21.44,16.4330552000087
"Geophaps_scripta",221.4,-21.66,19.3553290924355
"Geophaps_smithii",194,-13.99,20.3758815379124
"Geositta_antarctica",36.87,-51.4,16.3429767718034
"Geositta_crassirostris",55.8,-13.83,28.5253983164299
"Geositta_cunicularia",28.5,-33.46,19.8455599013232
"Geositta_isabellina",42.7,-33.7,20.7728928642813
"Geositta_maritima",16.49,-18.49,15.4363309678622
"Geositta_peruviana",20.8,-9.67,17.8420425489506
"Geositta_poeciloptera",17.97,-17.66,16.9006276486907
"Geositta_punensis",25.8,-21.88,17.756442074487
"Geositta_rufipennis",32.37,-29.71,18.5112998100331
"Geositta_saxicolina",32.93,-12.32,16.1104057941455
"Geositta_tenuirostris",32.2,-16.37,31.0970920561012
"Geospiza_difficilis",12.3,0.13,NA
"Geospiza_conirostris",27.6,-0.38,23.1848227079213
"Geospiza_fortis",24,-0.47,15.6365074630175
"Geospiza_fuliginosa",14.5,-0.47,10.93951478082
"Camarhynchus_heliobates",18,-0.53,17.2152994568925
"Geospiza_magnirostris",34.5,0.3,21.9403869410001
"Camarhynchus_pallidus",23.1,-0.47,16.8851989926918
"Camarhynchus_parvulus",13.2,-0.47,11.4558281660778
"Camarhynchus_pauper",16,-1.13,14.4326942075975
"Camarhynchus_psittacula",18.7,-0.47,14.2638773697894
"Geospiza_scandens",22.7,-0.47,18.1247122464107
"Phrygilus_plebejus",14.68,-17.04,12.4605523668583
"Phrygilus_unicolor",21.9,-20.01,14.1640679323273
"Geothlypis_aequinoctialis",13.1,-12.79,13.6833056269862
"Geothlypis_auricularis",13.76,NA,13.9835206069984
"Geothlypis_semiflava",17.2,5.96,13.4849074824102
"Geothlypis_beldingi",15.7,25.39,15.5485656215716
"Geothlypis_chiriquensis",13.76,NA,16.4822947946377
"Geothlypis_flavovelata",10.9,22.09,15.6948478378821
"Oporornis_formosus",14,36.55,12.7959509170894
"Geothlypis_nelsoni",11,20.25,13.3724336783867
"Oporornis_philadelphia",11.74,49.25,11.0716233733831
"Geothlypis_poliocephala",14.6,17.06,12.4455913760606
"Geothlypis_rostrata",16.1,25.33,17.4799481224883
"Geothlypis_speciosa",10.8,19.57,13.447387316348
"Oporornis_tolmiei",10.4,46.08,13.6292229747084
"Geothlypis_trichas",9.54,43.81,11.123969637076
"Geotrygon_caniceps",192,21.03,21.0007799541298
"Geotrygon_chrysia",169,21.29,23.9182592805941
"Geotrygon_montana",133.86,-1.96,16.9233520102909
"Geotrygon_mystacea",211,16.77,26.6035054183099
"Geotrygon_saphirina",203,-2.42,20.3928352985531
"Geotrygon_versicolor",225,18.38,24.9807972557843
"Geotrygon_violacea",95.2,-10.42,17.4413898225632
"Buteo_albicaudatus",885,-8.69,38.1683849935289
"Geranoaetus_melanoleucus",2378.62,-25.07,50.2644819509238
"Buteo_polyosoma",782.61,-29.4,36.8036705794801
"Geranospiza_caerulescens",302.5,-6.64,25.5579424905182
"Geronticus_calvus",1846,-22.47,150.557251047622
"Geronticus_eremita",1202,33.48,132.06406892743
"Gerygone_albofrontata",10.26,-44.1,12.9527069673408
"Gerygone_chloronota",6.6,-8.4,12.3059807254411
"Gerygone_chrysogaster",8,-6.98,12.9204294558708
"Gerygone_flavolateralis",6.3,-16.38,NA
"Gerygone_dorsalis",7.2,-7.63,13.0496878373437
"Gerygone_fusca",5.4,-26.65,10.607434437098
"Gerygone_hypoxantha",7.2,NA,8.79997287900187
"Gerygone_igata",6.4,-41.07,12.7311493875924
"Gerygone_inornata",7.2,-9.27,11.4245899574831
"Gerygone_levigaster",6.2,-16.74,10.9701953333337
"Gerygone_magnirostris",6.8,-11.57,12.6572223755402
"Gerygone_modesta",7.5,-28.77,12.29898244665
"Gerygone_mouki",5.2,-26.78,11.0077237246092
"Gerygone_olivacea",6.72,-22.37,12.1796770500429
"Gerygone_palpebrosa",7.4,-12.91,12.7140254951082
"Gerygone_ruficollis",7,-5.5,10.9459762597736
"Gerygone_sulphurea",5.6,2.83,13.0826623054126
"Gerygone_tenebrosa",7.68,-20.82,13.3466685598139
"Glareola_cinerea",37.4,4.1,15.7282572949082
"Glareola_lactea",39.8,20.9,13.2981139098611
"Glareola_maldivarum",75.2,22.67,18.8187106404956
"Glareola_nordmanni",97.19,48.87,19.7370034448206
"Glareola_nuchalis",62.7,-1.57,13.5969525858853
"Glareola_ocularis",91.9,-19.01,20.4540430535562
"Glareola_pratincola",84.9,20.19,19.9154244827665
"Glaucidium_albertinum",73,-2.43,19.1658282645745
"Glaucidium_bolivianum",62.95,-18.98,15.1162843066268
"Glaucidium_brasilianum",75.1,-7.49,15.1349367230722
"Glaucidium_brodiei",59.39,18.19,20.496165281266
"Glaucidium_californicum",67.5,47,13.3415863323957
"Glaucidium_capense",122,-23.35,18.6146456786897
"Glaucidium_castaneum",100,NA,17.1441344220191
"Glaucidium_castanopterum",76.02,-7.31,18.8604196785949
"Glaucidium_castanonotum",100,7.71,18.8270313295405
"Glaucidium_gnoma",61.25,27.22,13.2073195279576
"Glaucidium_costaricanum",65.99,NA,13.3171938834246
"Glaucidium_cuculoides",198.16,25.42,20.2179789198632
"Glaucidium_griseiceps",50.58,NA,13.4535892088693
"Glaucidium_hardyi",58.3,-4.22,15.010596595332
"Glaucidium_jardinii",66.9,0.85,14.7232684699609
"Glaucidium_minutissimum",50,-9.09,14.5560052421875
"Glaucidium_mooreorum",51,NA,10.7368421813007
"Glaucidium_nanum",73.7,-45.28,16.7654249395709
"Glaucidium_nubicola",77.53,NA,14.4766349615064
"Glaucidium_palmarum",45.7,NA,13.1834213405382
"Glaucidium_parkeri",61.39,NA,14.0698669531887
"Glaucidium_passerinum",57.87,56.02,14.2941350121051
"Glaucidium_perlatum",79.24,-3.09,15.2006146179754
"Glaucidium_peruanum",62.41,-9.87,15.2589112513699
"Glaucidium_radiatum",101,21.39,16.7012017634064
"Glaucidium_sanchezi",55,NA,14.6150953382254
